L  11	[[[2,320],[2,320],[2,320],[2,320],[320,2],[320,2],[320,2],[320,2],[320,2]],[[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320]],[[2,320,361],[2,320,361],[2,320,361],[2,320,361],[2,320,361],[2,320,361],[2,320,361],[2,320,361],[2,320,361]],[[320,53],[2,320],[320,53],[2,320],[320,53],[2,320],[320,53],[2,320],[320,53]],[[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320]],[[320,53],[2,320],[320,53],[2,320],[320,53],[2,320],[320,53],[2,320],[320,53]],[[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320]],[[2,320],[2,320],[2,320],[2,320],[320,2],[2,320],[2,320],[2,320],[2,320]],[[2,320],[2,320],[2,320],[2,320],[360,320],[2,320],[2,320],[2,320],[2,320]],[[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2]],[[320,52],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,52]],[[320,52],[320,52],[320,2],[320,2],[320,2],[320,2],[320,2],[320,52],[320,52]],[[320,4],[320,52],[320,2],[320,2],[320,2],[320,2],[320,2],[320,52],[320,4]],[[320,420],[320,52],[320,2],[320,2],[320,2],[320,2],[320,2],[320,52],[320,420]],[[320,52],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,52]],[[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2],[320,2]],[[320,103,2],[320,103,2],[320,103,2],[320,2,103],[320,52],[320,2,103],[320,103,2],[320,103,2],[320,103,2]],[[0],[0],[0],[0],[320,52],[0],[0],[0],[0]],[[0],[0],[0],[320,52],[320,52],[320,52],[0],[0],[0]],[[0],[0],[0],[320,52],[320,52],[320,52],[0],[0],[0]],[[0],[0],[0],[320,52],[320,52],[320,52],[0],[0],[0]],[[0],[0],[320,52],[320,52],[320,360],[320,52],[320,52],[0],[0]],[[0],[52,320],[320,52],[320,52],[320,5],[320,52],[320,52],[52,320],[0]],[[0],[52,320,103],[320,52,103],[320,52,103],[320,7,103],[320,52,103],[320,52,103],[52,320,103],[0]]]
L  12	[[[2,104,201],[2,104,201,211,214],[2,104,201,211,214],[2,104,201,211,214],[2,104,201,211,214],[2,104,201,211,214],[2,104,201,211,214],[2,104,201,211],[2,104,201]],[[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211]],[[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211]],[[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201],[2,201],[2,201,214],[2,201,211,214],[2,201,211,214],[2,201,211]],[[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201],[201,7,3],[2,201,214],[2,201,211,214],[2,201,211,214],[2,201,211]],[[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211],[2,201,211],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211]],[[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211]],[[2,201,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201]],[[201,3,5],[2,201,214],[2,201,214],[2,201,214],[2,201,214],[2,201,214],[2,201,214],[2,201],[201,3,5]]]
L  13	[[[2,104,200,414],[2,104,200,414],[2,104,200,411],[2,104,200,411],[2,104,200,410],[2,104,200,413],[2,104,200,413],[2,104,200,414],[2,104,200,412]],[[2,200,412],[2,200,410],[2,200,413],[2,200,414],[2,200,412],[2,200,411],[2,200,410],[2,200,412],[2,200,414]],[[52,200],[52,200],[52,200],[52,200],[52,200],[52,200],[52,200],[52,200],[52,200]],[[52,200],[2,200,213],[52,200],[52,200],[7,200],[52,200,213],[52,200],[2,200],[52,200]],[[53,200],[52,200],[52,200],[52,200],[4,200],[52,200],[52,200],[52,200],[53,200]],[[53,200],[53,200],[53,200],[53,200],[53,200],[53,200],[53,200],[53,200],[53,200]],[[53,200],[53,200],[2,200],[53,200],[6,200],[53,200],[2,200],[53,200],[53,200]],[[53,200],[53,200],[53,200],[53,200],[53,200],[53,200],[53,200],[53,200],[53,200]],[[53,200],[53,200],[53,200],[53,200],[6,200],[53,200],[53,200],[53,200],[53,200]]]
L  14	[[[0],[53,104],[53,104],[53,104],[340,104],[53,104],[53,104],[53,104],[0]],[[361,53],[361,53],[361,53],[361,53],[361,53],[361,53],[361,53],[361,53],[361,53]],[[53],[53],[53],[53],[7],[53],[53],[53],[53]],[[320,53],[320,53],[320,340],[320,53],[320,53],[320,53],[320,340],[320,53],[320,53]],[[320,53],[320,53],[320,53],[320,53],[320,53],[320,53],[320,53],[320,53],[320,53]],[[320,53],[320,53],[320,53],[320,420],[320,53],[320,420],[320,53],[320,53],[320,53]],[[2,320],[2,320],[2,320],[320,2],[320,53],[320,2],[2,320],[2,320],[2,320]],[[2,320,103],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320,103]],[[0],[2,103,320],[103,320,360],[2,103,320],[360,103,320],[2,103,320],[103,320,360],[2,103,320],[0]]]
L  15	[[[2,104],[2,104],[2,104],[2,104],[2,104],[2,104],[2,104],[104,53],[104,340]],[[53],[53],[2],[2],[2],[2],[2],[53],[53]],[[340,3,361],[53,361],[2,361],[340,3,361],[2,361],[340,3,361],[2,361],[2,361],[2,361]],[[53],[53],[2],[2],[340,3],[2],[2],[2,3],[2,3]],[[2],[2],[2],[2],[340,3],[2],[2],[2,3],[340]],[[53],[53],[2],[2],[2],[2],[2],[2,3],[3,420]],[[340,3],[53],[2],[2],[340,3],[2],[2],[2],[2]],[[53],[53],[2],[2],[2],[2],[2],[53],[53]],[[2],[2],[2],[2],[340,3],[2],[2],[53],[340,3]],[[2,3],[2,3],[2],[2],[2],[2],[2],[53],[53]],[[340],[2,3],[2],[2],[340],[2],[2],[2],[2]],[[3,6],[3,2],[2],[2],[2],[2],[2],[3,2],[3,2]],[[2],[2],[2],[2],[340],[2],[2],[3,2,411],[340]],[[53],[53],[2],[2],[2],[2],[2],[3,2,411],[3,6]],[[340],[53],[2],[2],[340],[2],[2],[2],[2]],[[53],[53],[1,2],[2],[2],[2],[2],[2],[2]],[[2],[2],[2],[2],[2],[2],[2],[2],[2]],[[2,320,103],[2,320,103],[2,320,103],[2,320,103],[320,360,103],[2,320,103],[2,320,103],[2,320,103],[2,320,103]]]
L  16	[[[2,201],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211],[2,201]],[[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,211]],[[2,201,211,214],[2,201,211,214],[2,201,211,214],[2,201,214],[2,201,214],[2,201,214],[2,201,214],[2,201,214],[2,201]],[[2,201,211,214],[2,201,211,214],[2,201,211],[0],[0],[0],[2],[2],[2]],[[2,201,211,214],[2,201,211,214],[2,201,211],[0],[0],[0],[2],[2],[2]],[[2,201,211,214],[2,201,211,214],[2,201,211],[2,201],[2,201],[0],[2],[2],[2]],[[2,201,214],[2,201,211,214],[2,201,211],[2,201],[2,201],[0],[2],[2],[2]],[[2,201],[2,201,214],[2,201],[2,201],[2,201],[0],[2],[2],[2]],[[0],[0],[0],[0],[0],[0],[2,103],[2,103],[2,103]]]
L  17	[[[2,411],[2,413],[2,411],[0],[0],[0],[2,411],[2,413],[2,411]],[[2,413],[0],[0],[0],[361],[0],[0],[0],[2,413]],[[2,411],[0],[340],[0],[1],[0],[340,413],[0],[2,411]],[[0],[0],[0],[0],[1],[0],[340,412],[0],[2,410]],[[420,411],[4],[0],[0],[1],[0],[340,410],[0],[2,412]],[[0],[0],[0],[0],[1],[0],[340,413],[0],[2,410]],[[2,411],[0],[340],[0],[1],[0],[340,410],[0],[2,411]],[[2,413],[0],[0],[0],[1],[0],[0],[0],[2,413]],[[2,411],[2,413],[2,411],[0],[360],[0],[2,411],[2,413],[2,411]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[2,413],[2,410],[2,410],[0],[2,412],[340,413],[2,413],[0],[0]],[[2,413],[2,412],[2,412],[0],[2,410],[340,411],[2,412],[0],[420,412]],[[2,411],[340,410],[2,411],[0],[2,410],[2,411],[2,412],[0],[2,413]],[[0],[0],[0],[0],[0],[0],[0],[0],[2,413]],[[420],[7],[0],[0],[361],[0],[2,413],[2,413],[2,412]],[[0],[0],[0],[0],[1],[0],[0],[0],[2,413]],[[1,420],[7],[0],[0],[1],[0],[0],[0],[0]],[[0],[0],[0],[0],[1],[0],[2,411],[2,413],[2,413]],[[7],[420],[0],[0],[360],[0],[2,412],[340,412],[2,411]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[0],[0],[0],[0],[0],[0],[52],[52],[52]],[[5,3],[0],[0],[0],[3,5],[0],[52],[52],[52]],[[340],[420],[0],[420],[340],[0],[52],[52],[52]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[0],[0],[361],[0],[0],[3,5],[0],[0],[0]],[[0],[0],[1],[0],[0],[340],[420],[0],[0]],[[420],[0],[1],[0],[0],[0],[0],[0],[0]],[[5],[0],[1],[0],[52],[52],[0],[5,3],[0]],[[0],[0],[360],[0],[52],[52],[0],[340],[420]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[0],[0],[0],[340],[0],[340],[0],[0],[0]],[[2,411],[0],[0],[0],[0],[0],[0],[0],[2,412]],[[420,410],[0],[0],[0],[361],[0],[0],[0],[420,413]],[[2,411],[0],[1,2],[0],[1],[0],[2],[0],[2,412]],[[2,410],[0],[0],[0],[360],[0],[0],[0],[2,413]],[[2,411],[0],[0],[0],[0],[0],[0],[0],[2,412]],[[2,410],[2,411],[0],[0],[0],[0],[0],[2,412],[2,413]],[[2,411],[2,411],[420,410],[0],[0],[0],[420,413],[2,412],[2,412]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[0],[0],[0],[0],[0],[0],[0],[0],[0]],[[0],[420,411],[0],[0],[0],[361],[0],[0],[340,411]],[[2,3,413],[2,414],[2,413],[0],[0],[1],[0],[0],[340,413]],[[2,413],[2,3,413],[0],[0],[0],[1],[0],[0],[340,410]],[[0],[0],[0],[0],[0],[1],[0],[0],[340,412]],[[420,412],[2,411],[2,412],[2,412],[0],[1],[0],[0],[340,413]],[[0],[0],[0],[0],[0],[360,320],[0],[0],[0]],[[2,413],[2,413],[2,412],[420,413],[0],[0],[0],[0],[0]]]
L  18	[[[0],[0],[2,104,416],[0],[0],[0],[2,104,415],[0],[0]],[[0],[0],[400,413],[0],[0],[0],[400,413],[0],[0]],[[2,104,3,416],[0],[0],[0],[2,104,3,416],[0],[0],[0],[2,104,3,416]],[[2,3,415],[1],[0],[1],[2,3,415],[1],[0],[1],[2,3,415]],[[2,3,416],[1],[1],[1],[2,3,416],[1],[1],[1],[2,3,416]],[[212,201,2,411],[201,212,2,414],[201,2,414],[212,201,2,411],[212,201,2],[201,2,411],[212,201,2,414],[212,201,2,414],[201,2,411]],[[201,53],[201,2,412],[201,53],[201,2,410],[201,53],[201,2,410],[201,53],[201,2,412],[201,53]],[[201,2,414],[201,3,2,415],[201,2,414],[201,2,411],[201,3,2,416],[201,2,411],[201,2,414],[201,3,2,415],[201,2,414]],[[201,53],[201,2,412],[201,53],[201,2,410],[201,53],[201,2,410],[201,53],[201,2,412],[201,53]]]
L  19	[[[2,104],[2,104],[2,104],[2,104],[5,104],[2,104],[2,104],[2,104],[2,104]],[[103,340],[2],[2],[2],[3,340],[2],[2],[2],[103,340]],[[0],[2],[340],[2],[2],[2],[340],[2],[0]],[[0],[2,361],[2,361],[2,361],[2,361],[2,361],[2,361],[2,361],[0]],[[0],[2],[2],[2],[2],[2],[2],[2],[0]],[[2,104],[2],[340],[2],[2],[2],[340],[2],[2,104]],[[2],[3,340],[2],[2],[2],[2],[2],[3,340],[2]],[[420],[2],[2],[2],[2],[2],[2],[2],[420]],[[2,103],[2],[340],[2],[2],[2],[340],[2],[2,103]],[[0],[2],[2],[2],[2],[2],[2],[2],[0]],[[0],[2],[2],[2],[2],[2],[2],[2],[0]],[[0],[2],[340],[2],[2],[2],[340],[2],[0]],[[0],[2],[2],[2],[2],[2],[2],[2],[0]],[[0],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[0]],[[0],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[0]],[[0],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[0]],[[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320]],[[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320]],[[0],[2,320,413],[2,320,413],[2,320,410],[2,320,411],[2,320,413],[2,320,410],[2,320,413],[0]],[[0],[2,320,411],[2,320,411],[2,320,410],[2,320,412],[2,320,412],[2,320,411],[2,320,410],[0]],[[0],[2,320,411],[2,320,413],[2,320,413],[2,320,411],[2,320,410],[2,320,413],[2,320,413],[0]],[[0],[2,320,410],[2,320,410],[2,320,411],[2,320,412],[2,320,410],[2,320,413],[2,320,410],[0]],[[0],[2,320,412],[2,320,413],[2,320,412],[2,320,413],[2,320,411],[2,320,412],[2,320,412],[0]],[[0],[2,320,410],[2,320,410],[2,320,411],[2,320,414],[2,320,411],[2,320,410],[2,320,412],[0]],[[0],[320],[2,320,411],[2,320,412],[2,320,414],[2,320,413],[2,320,410],[320],[0]],[[0],[320],[320],[2,320,410],[320],[2,320,413],[320],[320],[0]],[[0],[320],[320],[320],[320],[320],[320],[320],[0]],[[0],[320],[2,320,410],[2,320,410],[320,360],[2,320,410],[2,320,411],[320],[0]],[[0],[2,103,320,413],[2,103,320,413],[2,103,320,411],[5,103,320,414],[2,103,320,411],[2,103,320,411],[2,103,320,413],[0]]]
L  20	[[[2,104,201,212],[2,104,201],[2,104,201],[2,104,201],[0],[201,212,215],[201],[201,212],[201]],[[2,201],[2,201],[2,201],[2,201],[0],[201],[201],[201],[201]],[[2,201,215],[2,201],[2,201],[2,201],[0],[201,215],[201],[201],[201]],[[2,201],[2,201],[2,201],[2,201],[0],[201],[201],[201],[201]],[[2,201,212,215],[2,201],[2,201,212],[2,201],[0],[201,212,215],[201],[201,212],[201]],[[2,201],[2,201],[2,201],[2,201],[0],[201],[201],[201],[201]],[[2,201,215],[2,201],[2,201],[2,201],[0],[201,215],[201],[201],[201]],[[201,101,52],[201,101,52],[201,101,52],[201,101,52],[0],[201,101],[201,101],[201,101],[201,101]]]
L  21	[[[2,104],[2,104],[2,104],[2,104],[2,104],[2,104],[2,104],[2,104],[2,104]],[[2],[2],[2],[2],[2],[2],[2],[2],[2]],[[2],[1,2],[2],[2],[2],[1,2],[2],[1,2],[2]],[[2],[340,3],[1,2],[340,3],[1,2],[340,3],[1,2],[340,3],[2]],[[53],[2],[53],[2,410],[400,413],[2,414],[53],[2],[53]],[[2],[53],[53],[53],[53],[53],[53],[53],[2]],[[2],[340,3],[53],[340,3],[53],[340,3],[53],[340,3],[2]],[[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320],[2,320]],[[2,103,320],[2,103,320],[2,103,320],[2,103,320],[2,103,320],[2,103,320],[2,103,320],[2,103,320],[2,103,320]]]
